batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B7732,M5,Thuoc_M5,2025-09-12,1600,CN7
B7733,M47,Thuoc_M47,2025-04-03,800,CN3
B7734,M16,Thuoc_M16,2027-08-19,1600,CN1
B7735,M24,Thuoc_M24,2026-05-04,300,CN8
B7736,M36,Thuoc_M36,2026-05-22,800,CN4
B7737,M49,Thuoc_M49,2025-05-26,1800,CN10
B7738,M4,Thuoc_M4,2027-08-02,1000,CN10
B7739,M49,Thuoc_M49,2026-02-23,900,CN6
B7740,M20,Thuoc_M20,2026-01-22,1300,CN8
B7741,M11,Thuoc_M11,2025-09-24,500,CN9
B7742,M19,Thuoc_M19,2025-05-08,1300,CN4
B7743,M34,Thuoc_M34,2027-07-07,800,CN5
B7744,M29,Thuoc_M29,2025-05-01,800,CN8
B7745,M38,Thuoc_M38,2025-05-09,1900,CN6
B7746,M15,Thuoc_M15,2027-02-09,1300,CN10
B7747,M31,Thuoc_M31,2025-12-15,1100,CN5
B7748,M29,Thuoc_M29,2026-02-03,1900,CN1
B7749,M7,Thuoc_M7,2026-01-27,1100,CN9
B7750,M46,Thuoc_M46,2027-06-02,600,CN6
B7751,M26,Thuoc_M26,2025-06-29,200,CN4
B7752,M40,Thuoc_M40,2025-10-28,500,CN2
B7753,M24,Thuoc_M24,2027-05-03,1100,CN10
B7754,M32,Thuoc_M32,2026-07-22,600,CN9
B7755,M2,Thuoc_M2,2027-05-06,1200,CN8
B7756,M11,Thuoc_M11,2026-03-24,200,CN4
B7757,M30,Thuoc_M30,2025-07-19,500,CN6
B7758,M32,Thuoc_M32,2026-12-17,100,CN10
B7759,M6,Thuoc_M6,2026-01-01,1100,CN3
B7760,M8,Thuoc_M8,2027-08-17,900,CN5
B7761,M23,Thuoc_M23,2026-05-17,1700,CN3
B7762,M17,Thuoc_M17,2025-11-14,700,CN3
B7763,M33,Thuoc_M33,2026-09-17,1600,CN10
B7764,M23,Thuoc_M23,2026-04-10,800,CN4
B7765,M29,Thuoc_M29,2026-02-26,400,CN7
B7766,M1,Thuoc_M1,2026-03-11,200,CN10
B7767,M29,Thuoc_M29,2027-03-22,900,CN8
B7768,M30,Thuoc_M30,2025-09-21,1100,CN7
B7769,M50,Thuoc_M50,2025-08-07,700,CN3
B7770,M50,Thuoc_M50,2025-07-13,2000,CN4
B7771,M12,Thuoc_M12,2026-02-24,100,CN4
B7772,M23,Thuoc_M23,2027-07-16,1100,CN4
B7773,M44,Thuoc_M44,2027-01-10,1300,CN10
B7774,M37,Thuoc_M37,2026-04-12,1500,CN9
B7775,M42,Thuoc_M42,2027-06-28,100,CN4
B7776,M18,Thuoc_M18,2026-07-26,400,CN5
B7777,M43,Thuoc_M43,2027-03-09,1500,CN6
B7778,M39,Thuoc_M39,2026-08-09,400,CN6
B7779,M3,Thuoc_M3,2027-05-03,500,CN8
B7780,M14,Thuoc_M14,2026-01-08,1000,CN6
B7781,M46,Thuoc_M46,2026-04-09,1800,CN7
B7782,M40,Thuoc_M40,2025-08-28,1400,CN6
B7783,M10,Thuoc_M10,2026-10-08,1500,CN1
B7784,M31,Thuoc_M31,2027-03-08,1500,CN4
B7785,M25,Thuoc_M25,2026-07-03,1000,CN6
B7786,M18,Thuoc_M18,2027-02-01,200,CN5
B7787,M47,Thuoc_M47,2026-04-25,1700,CN8
B7788,M28,Thuoc_M28,2025-06-24,200,CN3
B7789,M7,Thuoc_M7,2025-07-23,700,CN6
B7790,M23,Thuoc_M23,2025-08-23,200,CN5
B7791,M27,Thuoc_M27,2025-10-30,1000,CN9
B7792,M23,Thuoc_M23,2026-02-26,400,CN2
B7793,M27,Thuoc_M27,2026-02-14,300,CN3
B7794,M12,Thuoc_M12,2025-10-28,900,CN2
B7795,M45,Thuoc_M45,2027-07-21,1300,CN8
B7796,M43,Thuoc_M43,2026-03-26,100,CN4
B7797,M10,Thuoc_M10,2026-06-18,1000,CN10
B7798,M1,Thuoc_M1,2025-08-15,1500,CN1
B7799,M34,Thuoc_M34,2027-06-08,1900,CN1
B7800,M20,Thuoc_M20,2027-06-07,300,CN2
B7801,M6,Thuoc_M6,2025-08-27,1600,CN10
B7802,M35,Thuoc_M35,2025-06-16,600,CN4
B7803,M12,Thuoc_M12,2027-04-15,500,CN5
B7804,M27,Thuoc_M27,2026-11-05,1700,CN5
B7805,M33,Thuoc_M33,2026-06-27,1300,CN4
B7806,M20,Thuoc_M20,2025-04-10,1400,CN7
B7807,M11,Thuoc_M11,2027-02-09,1100,CN9
B7808,M14,Thuoc_M14,2025-09-30,500,CN3
B7809,M49,Thuoc_M49,2026-11-24,1900,CN10
B7810,M18,Thuoc_M18,2025-04-15,1500,CN7
B7811,M25,Thuoc_M25,2027-04-19,500,CN6
B7812,M19,Thuoc_M19,2025-10-12,900,CN7
B7813,M41,Thuoc_M41,2025-09-28,1700,CN7
B7814,M7,Thuoc_M7,2025-08-31,1400,CN4
B7815,M41,Thuoc_M41,2025-09-04,1900,CN5
B7816,M17,Thuoc_M17,2026-12-01,1200,CN7
B7817,M48,Thuoc_M48,2025-08-08,1700,CN10
B7818,M5,Thuoc_M5,2027-06-21,1100,CN4
B7819,M40,Thuoc_M40,2026-05-25,800,CN4
B7820,M7,Thuoc_M7,2027-01-31,200,CN7
B7821,M40,Thuoc_M40,2026-08-05,1800,CN1
B7822,M50,Thuoc_M50,2025-11-19,1500,CN6
B7823,M30,Thuoc_M30,2027-04-12,1400,CN10
B7824,M9,Thuoc_M9,2026-05-09,1100,CN3
B7825,M47,Thuoc_M47,2026-08-11,100,CN6
B7826,M31,Thuoc_M31,2027-08-28,1800,CN5
B7827,M29,Thuoc_M29,2027-07-15,1900,CN3
B7828,M48,Thuoc_M48,2027-06-25,700,CN7
B7829,M35,Thuoc_M35,2027-01-06,2000,CN6
B7830,M13,Thuoc_M13,2025-05-21,1400,CN1
B7831,M43,Thuoc_M43,2026-05-23,700,CN6
B7832,M26,Thuoc_M26,2025-09-11,1500,CN4
B7833,M23,Thuoc_M23,2025-06-30,900,CN6
B7834,M28,Thuoc_M28,2026-03-18,1300,CN7
B7835,M35,Thuoc_M35,2027-04-12,1800,CN6
B7836,M26,Thuoc_M26,2027-03-22,1600,CN2
B7837,M16,Thuoc_M16,2025-10-08,200,CN6
B7838,M44,Thuoc_M44,2026-10-22,1300,CN1
B7839,M31,Thuoc_M31,2026-05-04,1300,CN9
B7840,M2,Thuoc_M2,2025-11-29,1400,CN6
B7841,M20,Thuoc_M20,2025-08-11,1900,CN2
B7842,M2,Thuoc_M2,2026-08-09,1900,CN9
B7843,M5,Thuoc_M5,2025-11-01,1200,CN6
B7844,M49,Thuoc_M49,2026-09-04,100,CN5
B7845,M30,Thuoc_M30,2027-07-02,1700,CN6
B7846,M31,Thuoc_M31,2027-07-10,1000,CN5
B7847,M39,Thuoc_M39,2027-01-04,500,CN6
B7848,M47,Thuoc_M47,2026-06-18,1100,CN6
B7849,M30,Thuoc_M30,2025-03-27,1200,CN1
B7850,M45,Thuoc_M45,2026-02-24,800,CN7
B7851,M48,Thuoc_M48,2026-05-22,1500,CN5
B7852,M46,Thuoc_M46,2027-02-21,300,CN1
B7853,M44,Thuoc_M44,2025-11-28,1300,CN8
B7854,M22,Thuoc_M22,2026-06-15,1300,CN5
B7855,M14,Thuoc_M14,2026-11-13,300,CN9
B7856,M29,Thuoc_M29,2027-01-19,600,CN3
B7857,M30,Thuoc_M30,2026-09-01,1200,CN8
B7858,M15,Thuoc_M15,2025-10-13,1700,CN8
B7859,M38,Thuoc_M38,2026-08-06,900,CN1
B7860,M5,Thuoc_M5,2025-08-16,1700,CN6
B7861,M37,Thuoc_M37,2025-05-17,1400,CN4
B7862,M17,Thuoc_M17,2026-11-17,2000,CN3
B7863,M13,Thuoc_M13,2027-03-26,1400,CN10
B7864,M48,Thuoc_M48,2027-06-14,1600,CN3
B7865,M50,Thuoc_M50,2025-11-10,700,CN4
B7866,M48,Thuoc_M48,2025-03-25,800,CN1
B7867,M34,Thuoc_M34,2025-06-21,1900,CN2
B7868,M25,Thuoc_M25,2027-08-08,700,CN3
B7869,M40,Thuoc_M40,2027-06-29,700,CN1
B7870,M20,Thuoc_M20,2026-12-16,900,CN8
B7871,M35,Thuoc_M35,2026-11-14,300,CN5
B7872,M48,Thuoc_M48,2025-11-07,800,CN5
B7873,M17,Thuoc_M17,2026-01-02,1200,CN3
B7874,M2,Thuoc_M2,2025-05-01,400,CN7
B7875,M30,Thuoc_M30,2027-08-26,100,CN8
B7876,M20,Thuoc_M20,2026-06-01,200,CN3
B7877,M42,Thuoc_M42,2026-06-13,1800,CN3
B7878,M7,Thuoc_M7,2026-12-14,2000,CN7
B7879,M7,Thuoc_M7,2026-08-14,300,CN8
B7880,M47,Thuoc_M47,2027-03-17,1400,CN8
B7881,M17,Thuoc_M17,2027-08-16,1600,CN7
B7882,M11,Thuoc_M11,2026-05-08,1000,CN1
B7883,M50,Thuoc_M50,2026-01-29,200,CN2
B7884,M42,Thuoc_M42,2026-09-09,1200,CN2
B7885,M6,Thuoc_M6,2026-10-01,900,CN10
B7886,M2,Thuoc_M2,2026-01-31,700,CN1
B7887,M16,Thuoc_M16,2027-01-05,2000,CN8
B7888,M27,Thuoc_M27,2025-07-18,600,CN5
B7889,M32,Thuoc_M32,2026-08-28,1900,CN2
B7890,M31,Thuoc_M31,2027-06-28,1100,CN9
B7891,M43,Thuoc_M43,2026-08-01,1500,CN6
B7892,M41,Thuoc_M41,2025-10-23,1100,CN7
B7893,M6,Thuoc_M6,2026-11-20,100,CN6
B7894,M33,Thuoc_M33,2025-07-04,1200,CN5
B7895,M24,Thuoc_M24,2027-02-10,1400,CN4
B7896,M15,Thuoc_M15,2025-10-02,500,CN1
B7897,M5,Thuoc_M5,2026-11-20,1700,CN7
B7898,M12,Thuoc_M12,2025-11-04,1200,CN9
B7899,M49,Thuoc_M49,2026-07-05,1200,CN9
B7900,M16,Thuoc_M16,2027-01-14,1100,CN8
B7901,M43,Thuoc_M43,2026-04-22,100,CN10
B7902,M24,Thuoc_M24,2025-03-21,1800,CN1
B7903,M25,Thuoc_M25,2025-05-11,1100,CN2
B7904,M3,Thuoc_M3,2027-04-16,1800,CN8
B7905,M26,Thuoc_M26,2025-08-02,200,CN6
B7906,M40,Thuoc_M40,2025-11-15,1300,CN4
B7907,M2,Thuoc_M2,2026-04-15,900,CN9
B7908,M33,Thuoc_M33,2026-12-30,1000,CN8
B7909,M31,Thuoc_M31,2026-07-14,1900,CN4
B7910,M41,Thuoc_M41,2027-06-07,900,CN1
B7911,M18,Thuoc_M18,2025-08-27,1300,CN8
B7912,M26,Thuoc_M26,2027-03-12,1300,CN8
B7913,M31,Thuoc_M31,2025-07-03,1700,CN7
B7914,M2,Thuoc_M2,2025-12-23,800,CN10
B7915,M47,Thuoc_M47,2027-01-18,200,CN6
B7916,M43,Thuoc_M43,2025-05-14,600,CN6
B7917,M23,Thuoc_M23,2025-07-09,500,CN4
B7918,M6,Thuoc_M6,2025-06-14,1400,CN2
B7919,M23,Thuoc_M23,2027-08-25,1700,CN2
B7920,M33,Thuoc_M33,2027-01-29,300,CN6
B7921,M1,Thuoc_M1,2025-08-11,1100,CN3
B7922,M43,Thuoc_M43,2025-09-23,1500,CN1
B7923,M15,Thuoc_M15,2027-05-29,1800,CN3
B7924,M21,Thuoc_M21,2026-11-10,600,CN8
B7925,M9,Thuoc_M9,2026-11-21,800,CN1
B7926,M22,Thuoc_M22,2026-02-11,1600,CN3
B7927,M48,Thuoc_M48,2027-04-23,1100,CN4
B7928,M38,Thuoc_M38,2026-05-15,1000,CN5
B7929,M5,Thuoc_M5,2025-09-12,2000,CN2
B7930,M43,Thuoc_M43,2027-08-13,1700,CN3
B7931,M39,Thuoc_M39,2026-03-12,700,CN8
B7932,M47,Thuoc_M47,2027-05-07,1500,CN2
B7933,M32,Thuoc_M32,2027-08-28,2000,CN9
B7934,M21,Thuoc_M21,2026-11-18,1100,CN1
B7935,M2,Thuoc_M2,2025-10-17,200,CN3
B7936,M42,Thuoc_M42,2025-06-29,2000,CN2
B7937,M36,Thuoc_M36,2026-02-19,2000,CN4
B7938,M3,Thuoc_M3,2026-10-25,1400,CN5
B7939,M2,Thuoc_M2,2025-04-29,300,CN3
B7940,M6,Thuoc_M6,2027-05-09,1200,CN9
B7941,M46,Thuoc_M46,2026-08-04,1600,CN9
B7942,M8,Thuoc_M8,2025-08-01,700,CN5
B7943,M29,Thuoc_M29,2026-07-28,2000,CN2
B7944,M24,Thuoc_M24,2026-11-05,100,CN6
B7945,M9,Thuoc_M9,2026-02-05,600,CN10
B7946,M47,Thuoc_M47,2025-10-14,1100,CN8
B7947,M48,Thuoc_M48,2027-01-18,1800,CN2
B7948,M43,Thuoc_M43,2025-05-26,1300,CN1
B7949,M16,Thuoc_M16,2027-04-30,1000,CN1
B7950,M48,Thuoc_M48,2025-08-04,1700,CN9
B7951,M12,Thuoc_M12,2027-04-21,1900,CN1
B7952,M50,Thuoc_M50,2025-08-14,300,CN7
B7953,M50,Thuoc_M50,2026-12-16,300,CN10
B7954,M5,Thuoc_M5,2026-09-22,1000,CN3
B7955,M43,Thuoc_M43,2025-12-09,1400,CN4
B7956,M26,Thuoc_M26,2027-03-28,1000,CN2
B7957,M36,Thuoc_M36,2025-11-19,2000,CN1
B7958,M33,Thuoc_M33,2027-09-03,1600,CN2
B7959,M48,Thuoc_M48,2027-06-11,1200,CN6
B7960,M14,Thuoc_M14,2026-05-20,1600,CN9
B7961,M32,Thuoc_M32,2025-11-23,1900,CN10
B7962,M11,Thuoc_M11,2026-05-23,1800,CN2
B7963,M10,Thuoc_M10,2026-06-16,100,CN1
B7964,M15,Thuoc_M15,2026-05-07,400,CN9
B7965,M1,Thuoc_M1,2027-05-20,1500,CN5
B7966,M42,Thuoc_M42,2026-09-09,1200,CN9
B7967,M32,Thuoc_M32,2027-03-30,700,CN5
B7968,M30,Thuoc_M30,2026-08-01,1600,CN9
B7969,M11,Thuoc_M11,2027-02-14,200,CN3
B7970,M50,Thuoc_M50,2026-01-21,1200,CN10
B7971,M29,Thuoc_M29,2026-12-31,1200,CN1
B7972,M42,Thuoc_M42,2025-06-17,1300,CN5
B7973,M16,Thuoc_M16,2027-03-19,1000,CN3
B7974,M48,Thuoc_M48,2026-01-11,200,CN4
B7975,M13,Thuoc_M13,2027-05-17,1900,CN6
B7976,M14,Thuoc_M14,2025-10-24,1700,CN1
B7977,M16,Thuoc_M16,2026-10-26,800,CN1
B7978,M6,Thuoc_M6,2026-02-11,1400,CN6
B7979,M44,Thuoc_M44,2026-02-27,300,CN1
B7980,M47,Thuoc_M47,2027-01-02,400,CN10
B7981,M14,Thuoc_M14,2025-11-26,1500,CN2
B7982,M1,Thuoc_M1,2027-07-18,100,CN10
B7983,M14,Thuoc_M14,2026-12-07,1300,CN2
B7984,M22,Thuoc_M22,2025-10-18,500,CN1
B7985,M29,Thuoc_M29,2027-07-23,1600,CN10
B7986,M10,Thuoc_M10,2027-04-08,700,CN8
B7987,M26,Thuoc_M26,2027-05-11,200,CN1
B7988,M27,Thuoc_M27,2027-06-08,200,CN7
B7989,M8,Thuoc_M8,2026-08-25,400,CN1
B7990,M9,Thuoc_M9,2026-07-05,1700,CN10
B7991,M32,Thuoc_M32,2027-02-24,100,CN3
B7992,M22,Thuoc_M22,2026-04-05,300,CN1
B7993,M17,Thuoc_M17,2025-07-24,300,CN4
B7994,M46,Thuoc_M46,2026-12-21,300,CN7
B7995,M27,Thuoc_M27,2025-06-03,1200,CN7
B7996,M27,Thuoc_M27,2027-05-08,500,CN9
B7997,M23,Thuoc_M23,2027-01-03,200,CN8
B7998,M10,Thuoc_M10,2027-08-12,600,CN4
B7999,M32,Thuoc_M32,2026-03-19,700,CN5
B8000,M15,Thuoc_M15,2025-04-08,300,CN8
B8001,M22,Thuoc_M22,2026-11-24,900,CN1
B8002,M50,Thuoc_M50,2026-01-26,1900,CN4
B8003,M16,Thuoc_M16,2026-08-03,300,CN9
B8004,M21,Thuoc_M21,2026-03-15,2000,CN5
B8005,M14,Thuoc_M14,2026-03-06,500,CN5
B8006,M20,Thuoc_M20,2027-02-02,1700,CN1
B8007,M35,Thuoc_M35,2027-08-16,1500,CN9
B8008,M10,Thuoc_M10,2026-10-25,600,CN9
B8009,M29,Thuoc_M29,2027-05-08,1800,CN4
B8010,M15,Thuoc_M15,2025-05-02,1700,CN9
B8011,M30,Thuoc_M30,2025-09-01,900,CN2
B8012,M10,Thuoc_M10,2026-07-23,300,CN7
B8013,M32,Thuoc_M32,2026-04-04,2000,CN4
B8014,M41,Thuoc_M41,2027-06-24,1700,CN10
B8015,M50,Thuoc_M50,2026-06-25,400,CN7
B8016,M31,Thuoc_M31,2025-09-20,300,CN3
B8017,M6,Thuoc_M6,2026-09-24,100,CN8
B8018,M49,Thuoc_M49,2027-02-03,1100,CN7
B8019,M32,Thuoc_M32,2026-05-17,600,CN5
B8020,M11,Thuoc_M11,2026-12-28,600,CN7
B8021,M14,Thuoc_M14,2025-06-20,900,CN1
B8022,M39,Thuoc_M39,2025-08-28,1000,CN9
B8023,M40,Thuoc_M40,2026-09-11,800,CN7
B8024,M27,Thuoc_M27,2027-04-25,1800,CN2
B8025,M18,Thuoc_M18,2027-06-26,800,CN9
B8026,M39,Thuoc_M39,2025-05-02,1700,CN7
B8027,M14,Thuoc_M14,2027-01-08,800,CN7
B8028,M38,Thuoc_M38,2026-08-05,1000,CN1
B8029,M10,Thuoc_M10,2025-05-18,1000,CN7
B8030,M23,Thuoc_M23,2026-12-18,500,CN5
B8031,M47,Thuoc_M47,2026-11-13,900,CN8
B8032,M32,Thuoc_M32,2026-10-19,2000,CN3
B8033,M20,Thuoc_M20,2026-12-19,1700,CN5
B8034,M49,Thuoc_M49,2026-04-16,1400,CN3
B8035,M16,Thuoc_M16,2025-10-23,900,CN6
B8036,M50,Thuoc_M50,2026-08-24,200,CN4
B8037,M47,Thuoc_M47,2025-09-24,1600,CN6
B8038,M2,Thuoc_M2,2027-08-21,400,CN9
B8039,M32,Thuoc_M32,2027-03-11,700,CN10
B8040,M5,Thuoc_M5,2025-12-22,300,CN1
B8041,M17,Thuoc_M17,2025-08-23,1200,CN2
B8042,M45,Thuoc_M45,2026-09-20,900,CN10
B8043,M41,Thuoc_M41,2026-09-12,700,CN2
B8044,M41,Thuoc_M41,2025-12-06,1500,CN6
B8045,M43,Thuoc_M43,2026-08-18,700,CN5
B8046,M6,Thuoc_M6,2026-08-06,900,CN3
B8047,M3,Thuoc_M3,2025-12-16,1200,CN5
B8048,M38,Thuoc_M38,2027-02-28,1700,CN8
B8049,M46,Thuoc_M46,2027-03-11,1900,CN4
B8050,M5,Thuoc_M5,2027-06-22,1300,CN3
B8051,M35,Thuoc_M35,2026-05-29,300,CN9
B8052,M7,Thuoc_M7,2025-04-06,2000,CN5
B8053,M31,Thuoc_M31,2025-07-14,200,CN10
B8054,M6,Thuoc_M6,2025-05-04,800,CN10
B8055,M19,Thuoc_M19,2026-08-12,1800,CN2
B8056,M34,Thuoc_M34,2027-04-05,1000,CN5
B8057,M42,Thuoc_M42,2026-04-11,1200,CN4
B8058,M28,Thuoc_M28,2026-08-30,700,CN6
B8059,M8,Thuoc_M8,2027-02-20,1200,CN10
B8060,M15,Thuoc_M15,2026-08-20,800,CN4
B8061,M47,Thuoc_M47,2025-07-12,600,CN5
B8062,M13,Thuoc_M13,2025-11-22,700,CN1
B8063,M14,Thuoc_M14,2025-12-25,600,CN1
B8064,M3,Thuoc_M3,2025-09-08,400,CN1
B8065,M14,Thuoc_M14,2025-07-04,100,CN1
B8066,M10,Thuoc_M10,2026-01-16,1300,CN6
B8067,M18,Thuoc_M18,2026-07-05,1700,CN2
B8068,M23,Thuoc_M23,2025-12-11,1800,CN9
B8069,M24,Thuoc_M24,2025-07-21,1900,CN5
B8070,M45,Thuoc_M45,2027-03-09,1600,CN10
B8071,M35,Thuoc_M35,2027-08-11,1200,CN4
B8072,M41,Thuoc_M41,2026-01-18,1700,CN8
B8073,M9,Thuoc_M9,2026-09-02,2000,CN3
B8074,M6,Thuoc_M6,2026-06-20,1000,CN4
B8075,M19,Thuoc_M19,2027-01-16,1700,CN8
B8076,M10,Thuoc_M10,2027-08-16,1100,CN10
B8077,M4,Thuoc_M4,2027-03-25,1300,CN7
B8078,M37,Thuoc_M37,2026-07-22,1100,CN6
B8079,M42,Thuoc_M42,2026-10-20,1200,CN2
B8080,M4,Thuoc_M4,2025-10-05,1600,CN1
B8081,M36,Thuoc_M36,2026-07-21,1700,CN4
B8082,M11,Thuoc_M11,2027-07-10,1400,CN6
B8083,M42,Thuoc_M42,2025-04-18,1300,CN8
B8084,M24,Thuoc_M24,2025-12-22,900,CN3
B8085,M10,Thuoc_M10,2026-02-09,2000,CN6
B8086,M37,Thuoc_M37,2025-06-23,1400,CN8
B8087,M4,Thuoc_M4,2025-11-08,100,CN5
B8088,M38,Thuoc_M38,2027-01-29,200,CN3
B8089,M24,Thuoc_M24,2026-04-21,200,CN10
B8090,M21,Thuoc_M21,2027-07-27,600,CN7
B8091,M49,Thuoc_M49,2027-01-01,500,CN8
B8092,M31,Thuoc_M31,2025-05-22,1100,CN1
B8093,M26,Thuoc_M26,2025-06-20,1100,CN1
B8094,M3,Thuoc_M3,2027-04-06,1500,CN3
B8095,M7,Thuoc_M7,2025-12-04,1600,CN9
B8096,M45,Thuoc_M45,2027-03-26,1400,CN7
B8097,M46,Thuoc_M46,2026-06-03,100,CN9
B8098,M17,Thuoc_M17,2026-08-29,500,CN6
B8099,M38,Thuoc_M38,2027-08-22,1200,CN10
B8100,M15,Thuoc_M15,2027-08-02,1400,CN3
B8101,M37,Thuoc_M37,2027-08-02,1600,CN9
B8102,M23,Thuoc_M23,2026-08-19,1700,CN7
B8103,M40,Thuoc_M40,2026-06-20,100,CN7
B8104,M39,Thuoc_M39,2025-06-30,1600,CN7
B8105,M26,Thuoc_M26,2026-02-07,1500,CN10
B8106,M34,Thuoc_M34,2026-03-22,1500,CN8
B8107,M46,Thuoc_M46,2026-10-05,800,CN4
B8108,M46,Thuoc_M46,2025-07-10,400,CN10
B8109,M36,Thuoc_M36,2026-08-30,900,CN9
B8110,M43,Thuoc_M43,2027-01-17,1600,CN1
B8111,M10,Thuoc_M10,2025-12-23,1600,CN10
B8112,M22,Thuoc_M22,2025-04-19,1200,CN7
B8113,M5,Thuoc_M5,2026-07-02,1600,CN7
B8114,M44,Thuoc_M44,2027-07-26,900,CN3
B8115,M15,Thuoc_M15,2027-03-27,300,CN1
B8116,M9,Thuoc_M9,2025-03-27,300,CN10
B8117,M38,Thuoc_M38,2026-08-25,200,CN8
B8118,M15,Thuoc_M15,2025-10-02,500,CN2
B8119,M34,Thuoc_M34,2026-01-25,900,CN3
B8120,M22,Thuoc_M22,2026-11-15,200,CN1
B8121,M3,Thuoc_M3,2026-05-04,800,CN10
B8122,M35,Thuoc_M35,2026-06-12,200,CN8
B8123,M6,Thuoc_M6,2025-09-04,1400,CN6
B8124,M22,Thuoc_M22,2027-01-19,1800,CN2
B8125,M6,Thuoc_M6,2026-10-13,500,CN5
B8126,M45,Thuoc_M45,2025-04-07,1900,CN6
B8127,M49,Thuoc_M49,2026-06-08,1500,CN3
B8128,M7,Thuoc_M7,2025-09-06,300,CN4
B8129,M19,Thuoc_M19,2025-04-29,1800,CN10
B8130,M35,Thuoc_M35,2026-08-01,600,CN4
B8131,M31,Thuoc_M31,2025-10-15,1300,CN1
B8132,M40,Thuoc_M40,2027-09-04,200,CN6
B8133,M34,Thuoc_M34,2026-03-28,1600,CN2
B8134,M33,Thuoc_M33,2025-04-14,200,CN10
B8135,M5,Thuoc_M5,2025-04-23,1900,CN9
B8136,M20,Thuoc_M20,2026-11-28,1800,CN4
B8137,M7,Thuoc_M7,2027-03-06,300,CN7
B8138,M12,Thuoc_M12,2025-06-12,1300,CN5
B8139,M17,Thuoc_M17,2027-06-25,1500,CN2
B8140,M39,Thuoc_M39,2026-06-06,1000,CN7
B8141,M2,Thuoc_M2,2025-08-15,1600,CN3
B8142,M41,Thuoc_M41,2025-06-06,1500,CN10
B8143,M32,Thuoc_M32,2026-10-08,900,CN6
B8144,M31,Thuoc_M31,2026-07-25,1200,CN7
B8145,M12,Thuoc_M12,2026-01-18,700,CN1
B8146,M38,Thuoc_M38,2026-06-16,300,CN2
B8147,M46,Thuoc_M46,2026-04-24,600,CN3
B8148,M35,Thuoc_M35,2026-05-21,1400,CN10
B8149,M33,Thuoc_M33,2027-06-08,100,CN10
B8150,M15,Thuoc_M15,2025-08-31,800,CN5
B8151,M37,Thuoc_M37,2027-06-10,100,CN3
B8152,M15,Thuoc_M15,2025-05-03,2000,CN6
B8153,M47,Thuoc_M47,2025-07-27,1800,CN7
B8154,M45,Thuoc_M45,2025-09-09,500,CN8
B8155,M47,Thuoc_M47,2027-04-05,800,CN2
B8156,M29,Thuoc_M29,2026-10-17,1000,CN7
B8157,M5,Thuoc_M5,2026-12-31,300,CN1
B8158,M33,Thuoc_M33,2026-01-21,700,CN4
B8159,M50,Thuoc_M50,2025-07-19,600,CN4
B8160,M40,Thuoc_M40,2026-06-22,900,CN4
B8161,M25,Thuoc_M25,2026-04-11,2000,CN1
B8162,M2,Thuoc_M2,2027-03-19,1100,CN1
B8163,M25,Thuoc_M25,2026-12-11,500,CN2
B8164,M43,Thuoc_M43,2026-10-07,1900,CN2
B8165,M50,Thuoc_M50,2025-09-07,500,CN8
B8166,M45,Thuoc_M45,2025-11-07,800,CN6
B8167,M1,Thuoc_M1,2026-10-11,600,CN5
B8168,M45,Thuoc_M45,2026-08-26,600,CN2
B8169,M33,Thuoc_M33,2026-10-27,400,CN9
B8170,M2,Thuoc_M2,2026-07-20,300,CN10
B8171,M17,Thuoc_M17,2026-03-28,1500,CN3
B8172,M42,Thuoc_M42,2026-01-14,1900,CN3
B8173,M29,Thuoc_M29,2025-06-26,800,CN9
B8174,M14,Thuoc_M14,2026-12-06,1300,CN2
B8175,M15,Thuoc_M15,2025-12-04,1100,CN2
B8176,M14,Thuoc_M14,2026-05-30,800,CN10
B8177,M14,Thuoc_M14,2025-07-04,300,CN4
B8178,M25,Thuoc_M25,2026-10-31,1100,CN8
B8179,M46,Thuoc_M46,2025-05-24,1700,CN5
B8180,M25,Thuoc_M25,2027-08-03,1300,CN6
B8181,M50,Thuoc_M50,2026-08-02,2000,CN3
B8182,M22,Thuoc_M22,2027-03-08,1600,CN10
B8183,M6,Thuoc_M6,2025-11-02,900,CN3
B8184,M36,Thuoc_M36,2027-08-23,1700,CN1
B8185,M35,Thuoc_M35,2027-06-05,900,CN2
B8186,M50,Thuoc_M50,2027-04-07,1800,CN7
B8187,M19,Thuoc_M19,2025-12-25,1800,CN5
B8188,M14,Thuoc_M14,2025-09-29,200,CN3
B8189,M18,Thuoc_M18,2027-03-11,1700,CN2
B8190,M2,Thuoc_M2,2025-05-06,1600,CN3
B8191,M19,Thuoc_M19,2026-06-19,1400,CN1
B8192,M36,Thuoc_M36,2026-07-23,1200,CN6
B8193,M17,Thuoc_M17,2025-04-18,600,CN7
B8194,M29,Thuoc_M29,2026-10-02,2000,CN10
B8195,M45,Thuoc_M45,2025-07-18,1500,CN7
B8196,M12,Thuoc_M12,2025-07-14,1600,CN2
B8197,M27,Thuoc_M27,2025-07-30,1900,CN8
B8198,M16,Thuoc_M16,2025-05-04,1000,CN4
B8199,M6,Thuoc_M6,2025-07-15,2000,CN5
B8200,M22,Thuoc_M22,2027-05-18,1000,CN7
B8201,M7,Thuoc_M7,2026-04-27,1700,CN6
B8202,M20,Thuoc_M20,2025-03-25,1400,CN6
B8203,M1,Thuoc_M1,2026-10-26,2000,CN10
